2, 2176, Note_off_c, 0, 76, 0
2, 2176, Note_on_c, 0, 76, 74
2, 2176, Note_on_c, 0, 52, 47
2, 2304, Note_off_c, 0, 76, 0
2, 2304, Note_on_c, 0, 79, 77
2, 2432, Note_off_c, 0, 79, 0
2, 2432, Note_on_c, 0, 76, 69
2, 2432, Note_off_c, 0, 52, 0
2, 2432, Note_on_c, 0, 52, 45
2, 2560, Note_off_c, 0, 76, 0
2, 2560, Note_on_c, 0, 74, 64
2, 2560, Note_off_c, 0, 45, 0
2, 2560, Note_on_c, 0, 45, 51
2, 2688, Note_off_c, 0, 52, 0
2, 2688, Note_on_c, 0, 52, 49
2, 2816, Note_off_c, 0, 74, 0
2, 2816, Note_on_c, 0, 72, 68
2, 2944, Note_off_c, 0, 72, 0
2, 2944, Note_on_c, 0, 72, 71
2, 2944, Note_off_c, 0, 52, 0
2, 2944, Note_on_c, 0, 52, 50
2, 3072, Note_off_c, 0, 72, 0
2, 3072, Note_on_c, 0, 71, 66
2, 3072, Note_off_c, 0, 45, 0
2, 3072, Note_off_c, 0, 52, 0
2, 3072, Note_on_c, 0, 45, 54
2, 3200, Note_on_c, 0, 52, 43
2, 3328, Note_off_c, 0, 71, 0
2, 3328, Note_on_c, 0, 69, 67
2, 3456, Note_off_c, 0, 52, 0
2, 3456, Note_on_c, 0, 52, 50
2, 3712, Note_off_c, 0, 52, 0
2, 3712, Note_on_c, 0, 52, 50
2, 3968, Note_off_c, 0, 52, 0
2, 3968, Note_on_c, 0, 52, 56
2, 4096, Note_off_c, 0, 69, 0
2, 4096, Note_on_c, 0, 71, 75
2, 4096, Note_off_c, 0, 45, 0
2, 4096, Note_off_c, 0, 52, 0
2, 4096, Note_on_c, 0, 40, 44
2, 4224, Note_on_c, 0, 52, 46
2, 4480, Note_off_c, 0, 71, 0
2, 4480, Note_on_c, 0, 72, 72
2, 4480, Note_off_c, 0, 52, 0
2, 4480, Note_on_c, 0, 52, 51
2, 4608, Note_off_c, 0, 72, 0
2, 4608, Note_on_c, 0, 74, 72
2, 4608, Note_off_c, 0, 40, 0
2, 4608, Note_on_c, 0, 40, 53
2, 4736, Note_off_c, 0, 52, 0
2, 4736, Note_on_c, 0, 52, 49
2, 4864, Note_off_c, 0, 74, 0
2, 4864, Note_on_c, 0, 72, 69
2, 4992, Note_off_c, 0, 72, 0
2, 4992, Note_on_c, 0, 72, 70
2, 4992, Note_off_c, 0, 52, 0
2, 4992, Note_on_c, 0, 52, 48
2, 5120, Note_off_c, 0, 72, 0
2, 5120, Note_on_c, 0, 71, 67
2, 5120, Note_off_c, 0, 40, 0
2, 5120, Note_off_c, 0, 52, 0
2, 5120, Note_on_c, 0, 45, 53
2, 5248, Note_on_c, 0, 52, 47
2, 5376, Note_off_c, 0, 71, 0
2, 5376, Note_on_c, 0, 69, 67
2, 5504, Note_off_c, 0, 52, 0
2, 5504, Note_on_c, 0, 52, 48
2, 5760, Note_off_c, 0, 52, 0
2, 5760, Note_on_c, 0, 52, 50
2, 6016, Note_off_c, 0, 52, 0
2, 6016, Note_on_c, 0, 52, 47
2, 6144, Note_off_c, 0, 69, 0
2, 6144, Note_on_c, 0, 71, 73
2, 6144, Note_off_c, 0, 45, 0
2, 6144, Note_off_c, 0, 52, 0
2, 6144, Note_on_c, 0, 40, 47
2, 6272, Note_on_c, 0, 52, 40
2, 6528, Note_off_c, 0, 71, 0
2, 6528, Note_on_c, 0, 72, 77
2, 6528, Note_off_c, 0, 52, 0
2, 6528, Note_on_c, 0, 52, 49
2, 6656, Note_off_c, 0, 72, 0
2, 6656, Note_on_c, 0, 74, 80
2, 6656, Note_off_c, 0, 40, 0
2, 6656, Note_on_c, 0, 40, 53
2, 6784, Note_off_c, 0, 52, 0
2, 6784, Note_on_c, 0, 52, 48
2, 6912, Note_off_c, 0, 74, 0
2, 6912, Note_on_c, 0, 72, 70
2, 7040, Note_off_c, 0, 72, 0
2, 7040, Note_on_c, 0, 72, 69
2, 7040, Note_off_c, 0, 52, 0
2, 7040, Note_on_c, 0, 52, 53
2, 7168, Note_off_c, 0, 72, 0
2, 7168, Note_on_c, 0, 71, 66
2, 7168, Note_off_c, 0, 40, 0
2, 7168, Note_off_c, 0, 52, 0
2, 7168, Note_on_c, 0, 45, 54
2, 7296, Note_on_c, 0, 52, 47
2, 7424, Note_off_c, 0, 71, 0
2, 7424, Note_on_c, 0, 69, 68
2, 7552, Note_off_c, 0, 52, 0
2, 7552, Note_on_c, 0, 52, 50
2, 7808, Note_off_c, 0, 52, 0
2, 7808, Note_on_c, 0, 52, 53
2, 8064, Note_off_c, 0, 52, 0
2, 8064, Note_on_c, 0, 52, 52
2, 8192, Note_off_c, 0, 69, 0
2, 8192, Note_on_c, 0, 72, 80
2, 8192, Note_on_c, 0, 76, 80
2, 8192, Note_off_c, 0, 45, 0
2, 8192, Note_off_c, 0, 52, 0
2, 8192, Note_on_c, 0, 45, 58
2, 8320, Note_off_c, 0, 72, 0
2, 8320, Note_off_c, 0, 76, 0
2, 8320, Note_on_c, 0, 72, 74
2, 8320, Note_on_c, 0, 76, 74
2, 8448, Note_off_c, 0, 72, 0
2, 8448, Note_off_c, 0, 76, 0
2, 8448, Note_on_c, 0, 72, 70
2, 8448, Note_on_c, 0, 76, 70
2, 8448, Note_on_c, 0, 52, 57
2, 8576, Note_off_c, 0, 72, 0
2, 8576, Note_off_c, 0, 76, 0
2, 8576, Note_on_c, 0, 72, 73
2, 8576, Note_on_c, 0, 76, 73
2, 8704, Note_off_c, 0, 72, 0
2, 8704, Note_off_c, 0, 76, 0
2, 8704, Note_on_c, 0, 71, 68
2, 8704, Note_on_c, 0, 74, 68
2, 8960, Note_off_c, 0, 71, 0
2, 8960, Note_off_c, 0, 74, 0
2, 8960, Note_on_c, 0, 69, 65
2, 8960, Note_on_c, 0, 72, 65
2, 8960, Note_off_c, 0, 52, 0
2, 8960, Note_on_c, 0, 52, 58
2, 9088, Note_off_c, 0, 69, 0
2, 9088, Note_off_c, 0, 72, 0
2, 9088, Note_on_c, 0, 69, 71
2, 9088, Note_on_c, 0, 72, 71
2, 9216, Note_off_c, 0, 69, 0
2, 9216, Note_off_c, 0, 72, 0
2, 9216, Note_on_c, 0, 68, 69
2, 9216, Note_on_c, 0, 71, 69
2, 9216, Note_off_c, 0, 45, 0
2, 9216, Note_on_c, 0, 45, 63
2, 9472, Note_off_c, 0, 68, 0
2, 9472, Note_off_c, 0, 71, 0
2, 9472, Note_on_c, 0, 64, 64
2, 9472, Note_on_c, 0, 69, 64
2, 9472, Note_off_c, 0, 52, 0
2, 9472, Note_on_c, 0, 52, 63
2, 9728, Note_off_c, 0, 64, 0
2, 9728, Note_off_c, 0, 69, 0
2, 9728, Note_on_c, 0, 72, 80
2, 9728, Note_on_c, 0, 76, 80
2, 9728, Note_off_c, 0, 45, 0
2, 9728, Note_off_c, 0, 52, 0
2, 9728, Note_on_c, 0, 45, 57
2, 9856, Note_off_c, 0, 72, 0
2, 9856, Note_off_c, 0, 76, 0
2, 9856, Note_on_c, 0, 72, 72
2, 9856, Note_on_c, 0, 76, 72
2, 9984, Note_off_c, 0, 72, 0
2, 9984, Note_off_c, 0, 76, 0
2, 9984, Note_on_c, 0, 76, 78
2, 9984, Note_on_c, 0, 79, 78
2, 9984, Note_on_c, 0, 52, 56
2, 10112, Note_off_c, 0, 76, 0
2, 10112, Note_off_c, 0, 79, 0
2, 10112, Note_on_c, 0, 72, 65
2, 10112, Note_on_c, 0, 76, 65
2, 10240, Note_off_c, 0, 72, 0
2, 10240, Note_off_c, 0, 76, 0
2, 10240, Note_on_c, 0, 71, 64
2, 10240, Note_on_c, 0, 74, 64
2, 10496, Note_off_c, 0, 71, 0
2, 10496, Note_off_c, 0, 74, 0
2, 10496, Note_on_c, 0, 69, 67
2, 10496, Note_on_c, 0, 72, 67
2, 10496, Note_off_c, 0, 52, 0
2, 10496, Note_on_c, 0, 52, 61
2, 10624, Note_off_c, 0, 69, 0
2, 10624, Note_off_c, 0, 72, 0
2, 10624, Note_on_c, 0, 69, 70
2, 10624, Note_on_c, 0, 72, 70
2, 10752, Note_off_c, 0, 69, 0
2, 10752, Note_off_c, 0, 72, 0
2, 10752, Note_on_c, 0, 68, 66
2, 10752, Note_on_c, 0, 71, 66
2, 10752, Note_off_c, 0, 45, 0
2, 10752, Note_on_c, 0, 45, 59
2, 11008, Note_off_c, 0, 68, 0
2, 11008, Note_off_c, 0, 71, 0
2, 11008, Note_on_c, 0, 64, 63
2, 11008, Note_on_c, 0, 69, 63
2, 11008, Note_off_c, 0, 52, 0
2, 11008, Note_on_c, 0, 52, 55
2, 11264, Note_off_c, 0, 64, 0
2, 11264, Note_off_c, 0, 69, 0
2, 11264, Note_on_c, 0, 68, 72
2, 11264, Note_on_c, 0, 71, 72
2, 11264, Note_off_c, 0, 45, 0
2, 11264, Note_off_c, 0, 52, 0
2, 11264, Note_on_c, 0, 40, 56
2, 11520, Note_on_c, 0, 52, 56
2, 11648, Note_off_c, 0, 68, 0
2, 11648, Note_off_c, 0, 71, 0
2, 11648, Note_on_c, 0, 69, 80
2, 11648, Note_on_c, 0, 72, 80
2, 11776, Note_off_c, 0, 69, 0
2, 11776, Note_off_c, 0, 72, 0
2, 11776, Note_on_c, 0, 71, 75
2, 11776, Note_on_c, 0, 74, 75
2, 12032, Note_off_c, 0, 71, 0
2, 12032, Note_off_c, 0, 74, 0
2, 12032, Note_on_c, 0, 69, 67
2, 12032, Note_on_c, 0, 72, 67
2, 12032, Note_off_c, 0, 52, 0
2, 12032, Note_on_c, 0, 52, 60
2, 12160, Note_off_c, 0, 69, 0
2, 12160, Note_off_c, 0, 72, 0
2, 12160, Note_on_c, 0, 69, 72
2, 12160, Note_on_c, 0, 72, 72
2, 12288, Note_off_c, 0, 69, 0
2, 12288, Note_off_c, 0, 72, 0
2, 12288, Note_on_c, 0, 68, 71
2, 12288, Note_on_c, 0, 71, 71
2, 12288, Note_off_c, 0, 40, 0
2, 12288, Note_on_c, 0, 40, 62
2, 12544, Note_off_c, 0, 68, 0
2, 12544, Note_off_c, 0, 71, 0
2, 12544, Note_on_c, 0, 64, 66
2, 12544, Note_on_c, 0, 69, 66
2, 12544, Note_off_c, 0, 52, 0
2, 12544, Note_on_c, 0, 52, 63
2, 12800, Note_off_c, 0, 64, 0
2, 12800, Note_off_c, 0, 69, 0
2, 12800, Note_on_c, 0, 68, 75
2, 12800, Note_on_c, 0, 71, 75
2, 12800, Note_off_c, 0, 40, 0
2, 12800, Note_off_c, 0, 52, 0
2, 12800, Note_on_c, 0, 40, 57
2, 13056, Note_on_c, 0, 52, 53
2, 13184, Note_off_c, 0, 68, 0
2, 13184, Note_off_c, 0, 71, 0
2, 13184, Note_on_c, 0, 69, 74
2, 13184, Note_on_c, 0, 72, 74
2, 13312, Note_off_c, 0, 69, 0
2, 13312, Note_off_c, 0, 72, 0
2, 13312, Note_on_c, 0, 71, 75
2, 13312, Note_on_c, 0, 74, 75
2, 13568, Note_off_c, 0, 71, 0
2, 13568, Note_off_c, 0, 74, 0
2, 13568, Note_on_c, 0, 69, 67
2, 13568, Note_on_c, 0, 72, 67
2, 13568, Note_off_c, 0, 52, 0
2, 13568, Note_on_c, 0, 52, 57
2, 13696, Note_off_c, 0, 69, 0
2, 13696, Note_off_c, 0, 72, 0
2, 13696, Note_on_c, 0, 69, 70
2, 13696, Note_on_c, 0, 72, 70
2, 13824, Note_off_c, 0, 69, 0
2, 13824, Note_off_c, 0, 72, 0
2, 13824, Note_on_c, 0, 68, 68
2, 13824, Note_on_c, 0, 71, 68
2, 13824, Note_off_c, 0, 40, 0
2, 13824, Note_on_c, 0, 40, 60
2, 14080, Note_off_c, 0, 68, 0
2, 14080, Note_off_c, 0, 71, 0
2, 14080, Note_on_c, 0, 64, 62
2, 14080, Note_on_c, 0, 69, 62
2, 14080, Note_off_c, 0, 52, 0
2, 14080, Note_on_c, 0, 52, 58
2, 14336, Note_off_c, 0, 64, 0
2, 14336, Note_off_c, 0, 69, 0
2, 14336, Note_on_c, 0, 69, 82
2, 14336, Note_on_c, 0, 72, 82
2, 14336, Note_on_c, 0, 76, 82
2, 14336, Note_off_c, 0, 40, 0
2, 14336, Note_off_c, 0, 52, 0
2, 14336, Note_on_c, 0, 45, 64
2, 14336, Note_on_c, 0, 52, 64
2, 14464, Note_off_c, 0, 69, 0
2, 14464, Note_off_c, 0, 72, 0
2, 14464, Note_off_c, 0, 76, 0
2, 14464, Note_on_c, 0, 69, 72
2, 14464, Note_on_c, 0, 72, 72
2, 14464, Note_on_c, 0, 76, 72
2, 14592, Note_off_c, 0, 69, 0
2, 14592, Note_off_c, 0, 72, 0
2, 14592, Note_off_c, 0, 76, 0
2, 14592, Note_on_c, 0, 69, 70
2, 14592, Note_on_c, 0, 72, 70
2, 14592, Note_on_c, 0, 76, 70
2, 14720, Note_off_c, 0, 69, 0
2, 14720, Note_off_c, 0, 72, 0
2, 14720, Note_off_c, 0, 76, 0
2, 14720, Note_on_c, 0, 69, 72
2, 14720, Note_on_c, 0, 72, 72
2, 14720, Note_on_c, 0, 76, 72
2, 14848, Note_off_c, 0, 69, 0
2, 14848, Note_off_c, 0, 72, 0
2, 14848, Note_off_c, 0, 76, 0
2, 14848, Note_on_c, 0, 68, 69
2, 14848, Note_on_c, 0, 71, 69
2, 14848, Note_on_c, 0, 74, 69
2, 15104, Note_off_c, 0, 68, 0
2, 15104, Note_off_c, 0, 71, 0
2, 15104, Note_off_c, 0, 74, 0
2, 15104, Note_on_c, 0, 64, 73
2, 15104, Note_on_c, 0, 69, 73
2, 15104, Note_on_c, 0, 72, 73
2, 15104, Note_off_c, 0, 45, 0
2, 15104, Note_off_c, 0, 52, 0
2, 15104, Note_on_c, 0, 45, 60
2, 15104, Note_on_c, 0, 52, 60
2, 15232, Note_off_c, 0, 64, 0
2, 15232, Note_off_c, 0, 69, 0
2, 15232, Note_off_c, 0, 72, 0
2, 15232, Note_on_c, 0, 64, 73
2, 15232, Note_on_c, 0, 69, 73
2, 15232, Note_on_c, 0, 72, 73
2, 15360, Note_off_c, 0, 64, 0
2, 15360, Note_off_c, 0, 69, 0
2, 15360, Note_off_c, 0, 72, 0
2, 15360, Note_on_c, 0, 64, 68
2, 15360, Note_on_c, 0, 68, 68
2, 15360, Note_on_c, 0, 71, 68
2, 15360, Note_off_c, 0, 45, 0
2, 15360, Note_off_c, 0, 52, 0
2, 15360, Note_on_c, 0, 45, 59
2, 15360, Note_on_c, 0, 52, 59
2, 15616, Note_off_c, 0, 64, 0
2, 15616, Note_off_c, 0, 68, 0
2, 15616, Note_off_c, 0, 71, 0
2, 15616, Note_on_c, 0, 60, 67
2, 15616, Note_on_c, 0, 64, 67
2, 15616, Note_on_c, 0, 69, 67
2, 15616, Note_off_c, 0, 45, 0
2, 15616, Note_off_c, 0, 52, 0
2, 15616, Note_on_c, 0, 45, 61
2, 15616, Note_on_c, 0, 52, 61
2, 15872, Note_off_c, 0, 60, 0
2, 15872, Note_off_c, 0, 64, 0
2, 15872, Note_off_c, 0, 69, 0
2, 15872, Note_on_c, 0, 69, 84
2, 15872, Note_on_c, 0, 72, 84
2, 15872, Note_on_c, 0, 76, 84
2, 15872, Note_off_c, 0, 45, 0
2, 15872, Note_off_c, 0, 52, 0
2, 15872, Note_on_c, 0, 45, 59
2, 15872, Note_on_c, 0, 52, 59
2, 16000, Note_off_c, 0, 69, 0
2, 16000, Note_off_c, 0, 72, 0
2, 16000, Note_off_c, 0, 76, 0
2, 16000, Note_on_c, 0, 69, 74
2, 16000, Note_on_c, 0, 72, 74
2, 16000, Note_on_c, 0, 76, 74
2, 16128, Note_off_c, 0, 69, 0
2, 16128, Note_off_c, 0, 72, 0
2, 16128, Note_off_c, 0, 76, 0
2, 16128, Note_on_c, 0, 69, 80
2, 16128, Note_on_c, 0, 76, 80
2, 16128, Note_on_c, 0, 79, 80
2, 16256, Note_off_c, 0, 69, 0
2, 16256, Note_off_c, 0, 76, 0
2, 16256, Note_off_c, 0, 79, 0
2, 16256, Note_on_c, 0, 69, 66
2, 16256, Note_on_c, 0, 72, 66
2, 16256, Note_on_c, 0, 76, 66
2, 16384, Note_off_c, 0, 69, 0
2, 16384, Note_off_c, 0, 72, 0
2, 16384, Note_off_c, 0, 76, 0
2, 16384, Note_on_c, 0, 68, 65
2, 16384, Note_on_c, 0, 71, 65
2, 16384, Note_on_c, 0, 74, 65
2, 16640, Note_off_c, 0, 68, 0
2, 16640, Note_off_c, 0, 71, 0
2, 16640, Note_off_c, 0, 74, 0
2, 16640, Note_on_c, 0, 64, 66
2, 16640, Note_on_c, 0, 69, 66
2, 16640, Note_on_c, 0, 72, 66
2, 16640, Note_off_c, 0, 45, 0
2, 16640, Note_off_c, 0, 52, 0
2, 16640, Note_on_c, 0, 45, 63
2, 16640, Note_on_c, 0, 52, 63
2, 16768, Note_off_c, 0, 64, 0
2, 16768, Note_off_c, 0, 69, 0
2, 16768, Note_off_c, 0, 72, 0
2, 16768, Note_on_c, 0, 64, 75
2, 16768, Note_on_c, 0, 69, 75
2, 16768, Note_on_c, 0, 72, 75
2, 16896, Note_off_c, 0, 64, 0
2, 16896, Note_off_c, 0, 69, 0
2, 16896, Note_off_c, 0, 72, 0
2, 16896, Note_on_c, 0, 62, 69
2, 16896, Note_on_c, 0, 68, 69
2, 16896, Note_on_c, 0, 71, 69
2, 16896, Note_off_c, 0, 45, 0
2, 16896, Note_off_c, 0, 52, 0
2, 16896, Note_on_c, 0, 45, 58
2, 16896, Note_on_c, 0, 52, 58
2, 17152, Note_off_c, 0, 62, 0
2, 17152, Note_off_c, 0, 68, 0
2, 17152, Note_off_c, 0, 71, 0
2, 17152, Note_on_c, 0, 60, 66
2, 17152, Note_on_c, 0, 64, 66
2, 17152, Note_on_c, 0, 69, 66
2, 17152, Note_off_c, 0, 45, 0
2, 17152, Note_off_c, 0, 52, 0
2, 17152, Note_on_c, 0, 45, 63
2, 17152, Note_on_c, 0, 52, 63
2, 17408, Note_off_c, 0, 60, 0
2, 17408, Note_off_c, 0, 64, 0
2, 17408, Note_off_c, 0, 69, 0
2, 17408, Note_on_c, 0, 64, 75
2, 17408, Note_on_c, 0, 68, 75
2, 17408, Note_on_c, 0, 71, 75
2, 17408, Note_off_c, 0, 45, 0
2, 17408, Note_off_c, 0, 52, 0
2, 17408, Note_on_c, 0, 40, 62
2, 17408, Note_on_c, 0, 52, 62
2, 17792, Note_off_c, 0, 64, 0
2, 17792, Note_off_c, 0, 68, 0
2, 17792, Note_off_c, 0, 71, 0
2, 17792, Note_on_c, 0, 64, 77
2, 17792, Note_on_c, 0, 69, 77
2, 17792, Note_on_c, 0, 72, 77
2, 17920, Note_off_c, 0, 64, 0
2, 17920, Note_off_c, 0, 69, 0
2, 17920, Note_off_c, 0, 72, 0
2, 17920, Note_on_c, 0, 64, 78
2, 17920, Note_on_c, 0, 71, 78
2, 17920, Note_on_c, 0, 74, 78
2, 18176, Note_off_c, 0, 64, 0
2, 18176, Note_off_c, 0, 71, 0
2, 18176, Note_off_c, 0, 74, 0
2, 18176, Note_on_c, 0, 64, 71
2, 18176, Note_on_c, 0, 69, 71
2, 18176, Note_on_c, 0, 72, 71
2, 18176, Note_off_c, 0, 40, 0
2, 18176, Note_off_c, 0, 52, 0
2, 18176, Note_on_c, 0, 40, 60
2, 18176, Note_on_c, 0, 52, 60
2, 18304, Note_off_c, 0, 64, 0
2, 18304, Note_off_c, 0, 69, 0
2, 18304, Note_off_c, 0, 72, 0
2, 18304, Note_on_c, 0, 64, 74
2, 18304, Note_on_c, 0, 69, 74
2, 18304, Note_on_c, 0, 72, 74
2, 18432, Note_off_c, 0, 64, 0
2, 18432, Note_off_c, 0, 69, 0
2, 18432, Note_off_c, 0, 72, 0
2, 18432, Note_on_c, 0, 62, 70
2, 18432, Note_on_c, 0, 68, 70
2, 18432, Note_on_c, 0, 71, 70
2, 18432, Note_off_c, 0, 40, 0
2, 18432, Note_off_c, 0, 52, 0
2, 18432, Note_on_c, 0, 40, 61
2, 18432, Note_on_c, 0, 52, 61
2, 18688, Note_off_c, 0, 62, 0
2, 18688, Note_off_c, 0, 68, 0
2, 18688, Note_off_c, 0, 71, 0
2, 18688, Note_on_c, 0, 60, 61
2, 18688, Note_on_c, 0, 64, 61
2, 18688, Note_on_c, 0, 69, 61
2, 18688, Note_off_c, 0, 40, 0
2, 18688, Note_off_c, 0, 52, 0
2, 18688, Note_on_c, 0, 45, 63
2, 18688, Note_on_c, 0, 52, 63
2, 18944, Note_off_c, 0, 60, 0
2, 18944, Note_off_c, 0, 64, 0
2, 18944, Note_off_c, 0, 69, 0
2, 18944, Note_on_c, 0, 64, 74
2, 18944, Note_on_c, 0, 68, 74
2, 18944, Note_on_c, 0, 71, 74
2, 18944, Note_off_c, 0, 45, 0
2, 18944, Note_off_c, 0, 52, 0
2, 18944, Note_on_c, 0, 40, 61
2, 18944, Note_on_c, 0, 52, 61
2, 19328, Note_off_c, 0, 64, 0
2, 19328, Note_off_c, 0, 68, 0
2, 19328, Note_off_c, 0, 71, 0
2, 19328, Note_on_c, 0, 64, 79
2, 19328, Note_on_c, 0, 69, 79
2, 19328, Note_on_c, 0, 72, 79
2, 19456, Note_off_c, 0, 64, 0
2, 19456, Note_off_c, 0, 69, 0
2, 19456, Note_off_c, 0, 72, 0
2, 19456, Note_on_c, 0, 64, 70
2, 19456, Note_on_c, 0, 71, 70
2, 19456, Note_on_c, 0, 74, 70
2, 19712, Note_off_c, 0, 64, 0
2, 19712, Note_off_c, 0, 71, 0
2, 19712, Note_off_c, 0, 74, 0
2, 19712, Note_on_c, 0, 64, 67
2, 19712, Note_on_c, 0, 69, 67
2, 19712, Note_on_c, 0, 72, 67
2, 19712, Note_off_c, 0, 40, 0
2, 19712, Note_off_c, 0, 52, 0
2, 19712, Note_on_c, 0, 40, 59
2, 19712, Note_on_c, 0, 52, 59
2, 19840, Note_off_c, 0, 64, 0
2, 19840, Note_off_c, 0, 69, 0
2, 19840, Note_off_c, 0, 72, 0
2, 19840, Note_on_c, 0, 64, 72
2, 19840, Note_on_c, 0, 69, 72
2, 19840, Note_on_c, 0, 72, 72
2, 19968, Note_off_c, 0, 64, 0
2, 19968, Note_off_c, 0, 69, 0
2, 19968, Note_off_c, 0, 72, 0
2, 19968, Note_on_c, 0, 62, 66
2, 19968, Note_on_c, 0, 68, 66
2, 19968, Note_on_c, 0, 71, 66
2, 19968, Note_off_c, 0, 40, 0
2, 19968, Note_off_c, 0, 52, 0
2, 19968, Note_on_c, 0, 40, 56
2, 19968, Note_on_c, 0, 52, 56
2, 20224, Note_off_c, 0, 62, 0
2, 20224, Note_off_c, 0, 68, 0
2, 20224, Note_off_c, 0, 71, 0
2, 20224, Note_on_c, 0, 60, 67
2, 20224, Note_on_c, 0, 64, 67
2, 20224, Note_on_c, 0, 69, 67
2, 20224, Note_off_c, 0, 40, 0
2, 20224, Note_off_c, 0, 52, 0
2, 20224, Note_on_c, 0, 45, 59
2, 20224, Note_on_c, 0, 52, 59
2, 20992, Note_off_c, 0, 60, 0
2, 20992, Note_off_c, 0, 64, 0
2, 20992, Note_off_c, 0, 69, 0
2, 20992, Note_off_c, 0, 45, 0
2, 20992, Note_off_c, 0, 52, 0
2, 20993, End_track
0, 0, End_of_file
